,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X
Wind That Shakes The Barley The 2006.txt,0.215483661118,0.191923205207,0.100939654718,0.406145125924,0.40696031272,0.356815019897,0.521661511534,0.421440668999,0.410323484432,0.303984219224,0.806295250089,0.106236481046,0.572513262848,0.153531717814,0.537832227935,0.938847523947,0.79030154536,0.718550416703,0.643006588855,0.723625145931,0.734983031063,0.680325369174,0.966348269318,0.437755919339,0.599834165267,0.551218228006,0.416513192092,0.205069273119,0.511030467037,0.369656856497,13466.0,0.145551759988,3.23993762067,0.173919500965,0.185207188475,0.070548046933,0.227758799941,0.0365364622011,0.0530224268528,0.0160403980395,0.125798306847,0.0297044408139,0.00601514926482,0.0
Plump Fiction 1997.txt,0.0749286120518,0.374665160233,0.247098441296,0.728068307473,0.163791401285,0.153490957673,0.0803480853181,0.343452074461,0.507249569024,0.30295273191,0.745767067689,0.162528940646,0.409586520587,0.233533827327,0.842293222255,0.60212829441,0.593046926218,0.614612855448,0.27835863385,0.341524919542,0.876744772479,0.626337212537,0.88057351558,0.590114236374,0.857915073433,0.462155997086,0.448198253289,0.0696562056797,0.636610365692,0.767879720354,13134.0,0.173899802041,3.27858991929,0.163544997716,0.220420283234,0.0555047967108,0.221562357241,0.0398203136897,0.0493375970763,0.0153799299528,0.118775696665,0.0325110400487,0.00677630577128,0.0
Elaan 2005.txt,0.529341470125,0.368078610826,0.290509500369,0.293419323957,0.402216415075,0.359617406514,0.518105139141,0.402182142791,0.363574172921,0.299012373091,0.936647640532,0.28120484036,0.891298188958,0.422563884605,0.283802255902,0.966224616287,0.62103247241,0.977314752909,0.9197550506,0.715463499618,0.688474144068,0.281492536002,0.815060691895,0.45949555904,0.46577559708,0.698616127207,0.386220570206,0.130331622524,0.608500996429,0.0675126231224,11766.0,0.1528981812,3.50637429883,0.211286758457,0.183324834268,0.0730919598844,0.146438891722,0.0318714941356,0.0651028386877,0.0217576066633,0.153918069012,0.0396906340303,0.0100288968213,0.0
Not Another Happy Ending 2013.txt,0.692807049389,0.900069310555,0.653394521076,0.174112888647,0.404734623529,0.0594090601348,0.114131751059,0.379566817225,0.111743449792,0.84931825832,0.982652787055,0.271253950614,0.742676897489,0.581182726675,0.56442504777,0.900122551092,0.219662473586,0.990075086619,0.687820574818,0.126374549531,0.593949514637,0.11576649931,0.95307633119,0.257254172966,0.793746999815,0.69718061335,0.189903049339,0.190150055843,0.371556806664,0.767557924238,10169.0,0.164322942276,3.30179958698,0.191759268365,0.162454518635,0.0569377519913,0.201593076999,0.0464155767529,0.0667715606254,0.017012488937,0.14780214377,0.0313698495427,0.0048185662307,0.0
Zameer 1975.txt,0.374882591849,0.352470002928,0.285307028693,0.323176035306,0.272490744852,0.295371441087,0.268507597664,0.301388122915,0.49716583285,0.123900324997,0.866114978688,0.24724429926,0.819013862825,0.401484888053,0.506444381272,0.913853060818,0.590770500692,0.899697368095,0.839122688764,0.577346100133,0.642330261167,0.345140450545,0.905397423023,0.586877516441,0.632541454321,0.628664504783,0.458619916918,0.0835432939013,0.66795595961,0.0893455825371,11260.0,0.141474245115,3.17024866785,0.195115452931,0.16918294849,0.0571047957371,0.222024866785,0.0333037300178,0.0611012433393,0.0142095914742,0.145914742451,0.0278863232682,0.00968028419183,0.0
Daisy 2006.txt,0.83997629984,0.965880144109,0.653665833938,0.142966719286,0.346167821072,0.0245786873945,0.114090860565,0.399937767952,0.0854025821916,0.854388488505,0.99901350321,0.32555188619,0.954682184191,0.744297663779,0.462313852985,0.931602869687,0.122103710076,0.999570963469,0.878961257999,0.0647312932308,0.716252646397,0.0267684908909,0.832284072422,0.163325168123,0.789875996641,0.808479634138,0.110779967528,0.15976559795,0.620852399558,0.387626704052,4272.0,0.188202247191,3.26521535581,0.218398876404,0.140683520599,0.059925093633,0.183754681648,0.0390917602996,0.0791198501873,0.0203651685393,0.164325842697,0.0215355805243,0.00351123595506,0.0
Plump Revolution 2012.txt,0.73122438465,0.868866601938,0.489867121722,0.398594226571,0.721396599238,0.381138922594,0.448338485764,0.692046834782,0.217942328553,0.923244390452,0.996386293618,0.136452869049,0.683527988067,0.272731527168,0.294843554459,0.758765298801,0.0997281812729,0.953312856366,0.80311135682,0.71187493315,0.914798964327,0.0364652205386,0.991009562215,0.360687339634,0.669562824565,0.499564465315,0.0835470588487,0.147277217781,0.259161068718,0.486831567812,9570.0,0.155903866249,3.53542319749,0.211598746082,0.176071055381,0.0616509926855,0.162695924765,0.0632183908046,0.0965517241379,0.014315569488,0.087460815047,0.0584117032393,0.00898641588297,0.0
White Men Cant Jump 1992.txt,0.14689447625,0.384305286235,0.0688620581848,0.839651154225,0.343129025257,0.270528924263,0.198638162261,0.753145647671,0.576502090925,0.449411646747,0.884182903317,0.0262053721078,0.296826472157,0.0735794314042,0.524108101292,0.282699778869,0.827985121652,0.667159208485,0.237854412147,0.564192217909,0.954826156943,0.869370875201,0.811815408644,0.259513702715,0.62349253858,0.166067003708,0.141664174025,0.0662164450467,0.940252166604,0.27863078796,16658.0,0.12666586625,3.11519990395,0.188618081402,0.178352743427,0.0501260655541,0.21287069276,0.0390202905511,0.0528875015008,0.0140473045984,0.140773202065,0.0306159202785,0.0100852443271,0.0
Gia 1998.txt,0.591337523619,0.849498028644,0.331275397849,0.277193917511,0.380841119941,0.0980172834202,0.192736311762,0.602493704346,0.271331484268,0.722090073515,0.992222460336,0.201097634249,0.877839303647,0.478318546085,0.496760544822,0.823576047956,0.434432971484,0.985435132042,0.830734291296,0.368735727907,0.834647720956,0.355056445621,0.901896688787,0.205149710817,0.889864084464,0.499301472235,0.0896513875789,0.0768445084625,0.821087459372,0.456448236263,11164.0,0.125492654962,3.06332855607,0.204407022573,0.130240057327,0.0559835184522,0.224561089215,0.0387853815837,0.0674489430312,0.0187208885704,0.156574704407,0.0231995700466,0.00259763525618,0.0
Largo Winch 2 The Burma Conspiracy 2011.txt,0.591449237815,0.478163140469,0.191674662057,0.255054753982,0.544758204121,0.49467651678,0.471444421748,0.538069869736,0.20905302196,0.525192494652,0.91687522486,0.136763049094,0.767775292282,0.211726368812,0.260330771071,0.969623687008,0.592164949307,0.729299532868,0.85316357262,0.763209966337,0.715487542029,0.148348704701,0.973143890416,0.288347930608,0.470303702145,0.413505444782,0.397569508371,0.194746819604,0.45452372213,0.331708344695,9000.0,0.194222222222,3.49966666667,0.186666666667,0.203888888889,0.0664444444444,0.184555555556,0.0382222222222,0.0544444444444,0.0121111111111,0.137333333333,0.0287777777778,0.00911111111111,0.0
Barbie in the Pink Shoes 2013.txt,0.540917428115,0.838612754288,0.387879848733,0.412776347173,0.257939544096,0.0700908482621,0.270095234259,0.486619078722,0.300517977948,0.811056049182,0.959734228579,0.386493869172,0.915183088387,0.572454736725,0.62448565361,0.925454710623,0.429201254616,0.929936956047,0.814655154749,0.174099114693,0.73662232855,0.417977701199,0.754069255422,0.526531758652,0.962776771954,0.47571259263,0.269493216647,0.299012607734,0.793935718966,0.681268152665,7520.0,0.171276595745,3.25811170213,0.171276595745,0.223803191489,0.0535904255319,0.221409574468,0.0412234042553,0.0590425531915,0.0198138297872,0.110106382979,0.0234042553191,0.00731382978723,0.0
Insomnia 2002.txt,0.526547796054,0.686972769498,0.358885638328,0.338622225294,0.350144808704,0.13276885022,0.106351151999,0.362687325404,0.10200865485,0.65573288523,0.988096859158,0.169936745698,0.809790554468,0.343459022748,0.590041485337,0.896055962574,0.28998055698,0.958212905095,0.778275126226,0.476809569025,0.610024992524,0.180262903014,0.904315992854,0.14399457509,0.513810505144,0.555773275571,0.248492997744,0.0262262282661,0.35441070129,0.378332739778,11138.0,0.145627581253,3.20201113306,0.198868737655,0.154875202011,0.0577302926917,0.225623989944,0.0334889567247,0.0620398635303,0.0128389297899,0.151822589334,0.0296282995152,0.00430957083857,0.0
Ghost of Frankenstein The 1942.txt,0.749402864888,0.832048305964,0.500549163205,0.45601355607,0.627282741938,0.33652882555,0.186217526314,0.51975673766,0.128742014098,0.786424247987,0.996058531062,0.121650821569,0.821486125753,0.191269712704,0.331092959359,0.988778003729,0.24680036695,0.989664261977,0.923436003823,0.539688428252,0.53192814247,0.0174774090716,0.993763831979,0.581857282219,0.700072534493,0.59518893831,0.0719003758283,0.147680258387,0.229308824135,0.292647156154,5271.0,0.185353822804,3.45987478657,0.208878770632,0.170935306393,0.0599506734965,0.194839688864,0.035666856384,0.0529311326124,0.0144185164105,0.149497249099,0.0278884462151,0.0022766078543,0.0
Virus 1999.txt,0.181994939526,0.436360906443,0.138753771457,0.782098774694,0.300562038929,0.34391846898,0.265714385546,0.563297178064,0.503550478851,0.563220082333,0.80230550025,0.0482216257114,0.285812933972,0.0970473436347,0.452166635072,0.525506503177,0.690717726968,0.673280145221,0.267597970733,0.449481195703,0.940615490294,0.694229651751,0.957464464872,0.412293167577,0.660471537468,0.414495996557,0.223597677775,0.177474077058,0.555067195375,0.43998798029,7381.0,0.203359978323,3.36444926162,0.170573093077,0.204172876304,0.0497222598564,0.2434629454,0.058393171657,0.044302939981,0.00528383687847,0.108792846498,0.0306191572958,0.00907736079122,0.0
Queen Victorias Last Love 2012.txt,0.629450479202,0.557631249236,0.703349667329,0.121129432322,0.383860432007,0.40346210811,0.25166078899,0.0987166906782,0.126575020346,0.775434364185,0.428926945753,0.611803534423,0.900243484534,0.386447467998,0.618354615126,0.999791419488,0.148910472191,0.257137441872,0.960222489307,0.672648733773,0.0464825719253,0.00887195463024,0.997514359489,0.767951413387,0.928143765813,0.742363906258,0.534105188406,0.602927020332,0.0526689696944,0.962254996168,6965.0,0.234027279253,3.95348169419,0.155204594401,0.228715003589,0.108829863604,0.130653266332,0.0620244077531,0.0526920315865,0.0328786791098,0.0775305096913,0.0394831299354,0.00760947595118,0.0
Mandara 1971.txt,0.859569581549,0.887697980865,0.682860499615,0.257399782763,0.591606877313,0.49868177845,0.55403142838,0.472278011814,0.30667672983,0.861801171468,0.985289489119,0.37926267009,0.938666031937,0.412350914914,0.280421295257,0.991249652231,0.125594818258,0.888284270189,0.950346741101,0.584019119329,0.8118767665,0.0143020587623,0.999601534567,0.822829066217,0.972539425916,0.579905457033,0.0286183782805,0.400671597099,0.161386689125,0.88443755568,5069.0,0.229433813375,3.89682383113,0.218583547051,0.209706056421,0.0909449595581,0.0633260998225,0.0512921680805,0.10317616887,0.0130203195897,0.0980469520616,0.0345235746696,0.00591832708621,0.0
Andron  The Black Labyrinth 2015.txt,0.699616303235,0.81873548489,0.317139864704,0.419682365649,0.520129884949,0.149105824465,0.298586368659,0.693535158328,0.0827620821303,0.929725307143,0.997644460756,0.0336378301699,0.707250706669,0.174519109296,0.225679504637,0.844387100428,0.401417605841,0.977515834187,0.777845636826,0.515382399374,0.890725313515,0.247535704915,0.946750548045,0.152360243659,0.678885618258,0.331100221154,0.0296916543447,0.184581229738,0.512097669814,0.411972079043,4828.0,0.18371996686,3.17274233637,0.203189726595,0.134631317316,0.0550952775476,0.230944490472,0.0304473902237,0.06628003314,0.0105633802817,0.151201325601,0.0283761391881,0.006628003314,0.0
Open House 2010.txt,0.93551600349,0.989386996603,0.218438854848,0.388229356546,0.731964172991,0.149926645018,0.370201874247,0.906826538398,0.0682939221569,0.954416633793,0.999933938692,0.078014898316,0.905846901847,0.254395923709,0.284347241377,0.934427920047,0.591191722649,0.999196249901,0.933996871804,0.309056057878,0.793276969428,0.280580640202,0.899506637477,0.032471499259,0.820834494324,0.287601441054,0.0118796812592,0.289544271439,0.822494385933,0.225241837815,3612.0,0.200166112957,3.08416389812,0.205980066445,0.145625692137,0.0412513842746,0.244739756368,0.0420819490587,0.0717054263566,0.0094130675526,0.161683277962,0.015227021041,0.00359911406423,0.0
Larceny Inc 1942.txt,0.452848825065,0.735712427493,0.0640123131444,0.725717994977,0.538507879201,0.426250795279,0.472600638531,0.762224528132,0.247956167269,0.788046903635,0.977308157144,0.0171503431177,0.455587307253,0.0710903430739,0.461840045369,0.629173195199,0.834881794714,0.684844500591,0.537220208004,0.624651740805,0.897999811318,0.747673470918,0.87596018437,0.124468401845,0.602599888843,0.13842000459,0.0967109910035,0.321280774017,0.761362192838,0.348304494035,19261.0,0.130263226208,3.19817247287,0.173199730024,0.180364467058,0.0641192046104,0.233580810965,0.0385234411505,0.056954467577,0.0119931467733,0.118633508125,0.0279840091376,0.00918955402108,0.0
ZPG 1972.txt,0.612897520977,0.827455045971,0.377611126866,0.512122116418,0.666896088578,0.183542807654,0.352307568803,0.64978360155,0.0593807431945,0.916716678637,0.99559441001,0.158325537515,0.869321413261,0.365736168986,0.3351628753,0.986178156268,0.274733868065,0.982135849826,0.856968686153,0.493578635146,0.709772172208,0.0424121184797,0.985033303784,0.397675419965,0.877592423683,0.581790096348,0.140375602188,0.153201755616,0.321603114847,0.665529103204,6924.0,0.201039861352,3.55242634315,0.185153090699,0.186164067013,0.066002310803,0.190641247834,0.0515597920277,0.0589254766031,0.0164644714038,0.12723859041,0.0278740612363,0.00866551126516,0.0
Manhattan Project The 1986.txt,0.501646914343,0.806206703072,0.333883410672,0.531256901807,0.401713678134,0.188791367969,0.179378141564,0.51187787231,0.131258431002,0.858903365716,0.968640889629,0.0503917960437,0.45490349467,0.167589222904,0.45420609755,0.647448379892,0.310480800274,0.903718365886,0.510955054884,0.448153515223,0.893583743496,0.217342097403,0.985335531028,0.19337986506,0.698814221411,0.423571442688,0.092101174926,0.191569018563,0.232698229115,0.664595539591,10942.0,0.1661487845,3.24017547066,0.177024309998,0.16934746847,0.0555657101078,0.237707914458,0.042496801316,0.0591299579602,0.0129775178212,0.129866569183,0.0248583439956,0.00859075123378,0.0
Las 13 Rosas 13 Roses 2007.txt,0.542978399016,0.598279406927,0.143418888774,0.565324180883,0.528807220378,0.374038073566,0.503543748689,0.717105690718,0.196810136776,0.66520527666,0.987160046874,0.112581670414,0.805949450821,0.223242805225,0.314518363995,0.909342705961,0.651626249211,0.937041085874,0.855938720375,0.79889139776,0.801067499177,0.445376526659,0.898693955749,0.160605002634,0.675481334865,0.397887306259,0.210941749641,0.10429679619,0.630097138335,0.171733269458,8516.0,0.177430718647,3.30201972757,0.202207609206,0.168388914984,0.0587130108032,0.219351808361,0.0399248473462,0.0597698449977,0.0132691404415,0.139149835604,0.0297087834664,0.00575387505871,0.0
Hot Pursuit 2015.txt,0.42487196978,0.646120839648,0.297310176863,0.417473312974,0.445673935557,0.151795808541,0.231217631109,0.676201496454,0.235045813627,0.708661815994,0.978283149194,0.0917522676169,0.465225733173,0.29539958747,0.600810237035,0.570632971916,0.420668449355,0.941497019395,0.436747099883,0.384576724547,0.821648965207,0.288903790738,0.923244144697,0.170208185353,0.590794636505,0.423868033994,0.207967478877,0.0684535466665,0.597287560841,0.372555439922,13948.0,0.136578720964,3.1197304273,0.197017493547,0.155864640092,0.057355893318,0.22648408374,0.0382850587898,0.0595784341841,0.0162030398623,0.137152279897,0.0329079437912,0.00702609693146,0.0
Angelas Ashes 1999.txt,0.344421327156,0.352998152767,0.172489153044,0.42857210884,0.457440984658,0.382717507352,0.387071486362,0.422428272189,0.397917068645,0.450095105824,0.773142991399,0.216451033344,0.746810856193,0.258924083856,0.758363746711,0.95823685216,0.831375218215,0.825790845201,0.796128666365,0.609074124204,0.413246886926,0.696637661298,0.903821792978,0.470130611331,0.677456030902,0.518832741955,0.423943011445,0.234681566837,0.626236283277,0.418595848125,16553.0,0.142874403431,3.31812964417,0.172899172355,0.213375218994,0.0740651241467,0.187760526793,0.0390865704102,0.0470005437081,0.0265208723494,0.120038663686,0.0291185887754,0.00658490907993,0.0
Jaane Tu Ya Jaane Na JTyJN 2008.txt,0.286405412427,0.399213849202,0.396158445523,0.188129415192,0.158425062403,0.123059924862,0.112899554735,0.109271690336,0.420073265935,0.145500486515,0.766028835434,0.431841933419,0.814774430942,0.569374818664,0.688936630626,0.898231038534,0.501504125387,0.93762740625,0.87741314308,0.512614904874,0.484253039572,0.535785666344,0.772940775204,0.380561250486,0.476865565665,0.761432384592,0.546432119011,0.0797154916996,0.502733887348,0.24959670126,11146.0,0.15628925175,3.22923021712,0.185627130809,0.179885160596,0.0533823793289,0.220348106944,0.0340032298582,0.0724026556612,0.0181230934865,0.139601650816,0.0271846402297,0.00762605418984,0.0
